raid_day,dow,month,night_hours,heating_season,holiday_ua,holiday_ua_w,holiday_ru,holiday_ru_w,alerts_prev,alert_minutes_prev,drone_tracks_prev,missile_tracks_prev,drone_tracks_obl_prev,missile_tracks_obl_prev,drones_launched_ua_prev,mig31k_prev,strategic_prev,kalibr_prev,night_cloud_low_avg,night_wind_avg,night_temp_avg,night_precip_sum,y_attacked,y_drone_tracks,y_missile_tracks,y_drone_tracks_obl,y_alert_minutes,mig31k_same_window
2023-07-26,3,7,8.64,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,71.125,4.787499949336052,19.5625,8.8,,0.0,0.0,1.0,226.0,0
2023-07-27,4,7,8.69,False,,0,,0,2,226.0,0.0,0.0,1.0,1.0,0.0,0,1,2,94.625,21.587499856948853,16.299999952316284,0.0,False,0.0,0.0,0.0,0.0,0
2023-07-28,5,7,8.73,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,28.25,7.987499892711639,16.83750009536743,0.0,False,0.0,0.0,0.0,37.0,1
2023-07-29,6,7,8.78,False,,0,,0,2,37.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.25,6.387500017881393,16.350000143051147,0.0,False,0.0,0.0,0.0,0.0,0
2023-07-30,7,7,8.83,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.25,6.825000047683716,18.5625,0.0,False,0.0,0.0,0.0,43.0,0
2023-07-31,1,7,8.88,False,,0,,0,1,43.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5.375,5.400000035762787,18.074999570846558,0.0,False,0.0,0.0,0.0,24.0,1
2023-08-01,2,8,8.93,False,,0,,0,1,24.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,8.06249988079071,19.22499990463257,0.0,True,1.0,0.0,2.0,179.0,3
2023-08-02,3,8,8.98,False,,0,День ВДВ,1,6,179.0,1.0,0.0,2.0,0.0,0.0,3,0,0,17.75,7.224999964237213,18.387499809265137,0.0,,0.0,0.0,1.0,181.0,0
2023-08-03,4,8,9.03,False,,0,,0,1,181.0,0.0,0.0,1.0,0.0,15.0,0,0,0,0.75,10.262500047683716,20.050000190734863,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-04,5,8,9.08,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0,9.125,23.550000429153442,0.0,False,0.0,0.0,0.0,104.0,3
2023-08-05,6,8,9.14,False,,0,,0,3,104.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0.0,14.987499833106995,23.887500047683716,0.0,False,0.0,0.0,0.0,128.0,0
2023-08-06,7,8,9.19,False,,0,,0,2,128.0,0.0,0.0,0.0,6.0,27.0,0,0,0,0.0,21.625,27.22499990463257,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-07,1,8,9.24,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.050000011920929,16.575000166893005,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-08,2,8,9.3,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,8.175000011920929,15.762500286102295,0.0,False,0.0,0.0,0.0,33.0,1
2023-08-09,3,8,9.35,False,,0,,0,1,33.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,7.487499982118607,15.549999952316284,0.0,True,1.0,0.0,2.0,204.0,4
2023-08-10,4,8,9.41,False,,0,,0,6,204.0,1.0,0.0,2.0,0.0,10.0,4,0,0,8.125,10.287500023841858,18.33750009536743,0.0,False,0.0,0.0,0.0,46.0,1
2023-08-11,5,8,9.47,False,,0,,0,1,46.0,0.0,0.0,0.0,3.0,0.0,1,0,0,1.375,14.274999856948853,17.68750011920929,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-12,6,8,9.52,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,11.574999928474426,16.975000262260437,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-13,7,8,9.58,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.849999964237213,16.66249978542328,0.0,False,0.0,0.0,0.0,31.0,0
2023-08-14,1,8,9.64,False,,0,,0,1,31.0,0.0,0.0,0.0,0.0,15.0,0,0,1,0.0,6.962500035762787,20.22499990463257,0.0,False,0.0,0.0,0.0,125.0,0
2023-08-15,2,8,9.7,False,,0,,0,1,125.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.0,7.125000059604645,22.075000047683716,0.0,False,0.0,0.0,0.0,133.0,0
2023-08-16,3,8,9.76,False,,0,,0,2,133.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.175000011920929,20.337499856948853,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-17,4,8,9.81,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.875,7.574999928474426,19.58750033378601,0.0,,0.0,0.0,0.0,259.0,0
2023-08-18,5,8,9.87,False,,0,,0,4,259.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.75,7.062499940395355,21.399999856948853,0.0,False,0.0,0.0,2.0,46.0,0
2023-08-19,6,8,9.93,False,,0,,0,2,46.0,0.0,0.0,2.0,1.0,0.0,0,0,0,1.0,7.5624998807907104,22.22499990463257,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-20,7,8,9.99,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.312499940395355,22.012500286102295,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-21,1,8,10.06,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,6.125,9.975000083446503,21.524999856948853,0.0,False,0.0,0.0,0.0,26.0,0
2023-08-22,2,8,10.12,False,,0,,0,1,26.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.625,8.849999964237213,17.600000023841858,0.0,False,0.0,0.0,0.0,32.0,1
2023-08-23,3,8,10.18,False,День Прапора,2,,0,1,32.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.875,5.962500035762787,16.81250011920929,0.0,False,0.0,0.0,0.0,73.0,0
2023-08-24,4,8,10.24,False,День Незалежності,3,,0,1,73.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,6.137500047683716,16.800000071525574,0.0,False,0.0,0.0,0.0,58.0,1
2023-08-25,5,8,10.3,False,,0,,0,1,58.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.25,7.262499988079071,19.5,0.0,False,0.0,0.0,0.0,178.0,0
2023-08-26,6,8,10.36,False,,0,,0,7,178.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.125,7.887500047683716,21.91249990463257,0.0,True,0.0,1.0,0.0,172.0,0
2023-08-27,7,8,10.42,False,,0,,0,1,172.0,0.0,1.0,0.0,1.0,0.0,0,0,0,0.0,6.062499940395355,22.16249990463257,0.0,False,0.0,0.0,0.0,24.0,0
2023-08-28,1,8,10.49,False,,0,,0,1,24.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0.0,7.412499904632568,23.587499856948853,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-29,2,8,10.55,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11.112499952316284,24.137500047683716,0.0,True,3.0,1.0,1.0,182.0,0
2023-08-30,3,8,10.61,False,,0,,0,2,182.0,3.0,1.0,1.0,1.0,16.0,0,0,1,1.0,12.212499856948853,22.16249966621399,0.0,False,0.0,0.0,0.0,0.0,0
2023-08-31,4,8,10.68,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.875,8.82500010728836,19.387500047683716,1.6,False,0.0,0.0,0.0,55.0,0
2023-09-01,5,9,10.74,False,,0,,0,1,55.0,0.0,0.0,0.0,1.0,0.0,0,0,1,0.0,7.8999998569488525,15.950000286102295,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-02,6,9,10.8,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.25,5.600000023841858,18.75,0.1,False,0.0,0.0,0.0,0.0,0
2023-09-03,7,9,10.87,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,25.0,0,0,0,12.5,8.687499940395355,17.21250009536743,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-04,1,9,10.93,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,32.0,0,0,0,0.375,13.200000047683716,16.674999713897705,0.0,False,0.0,0.0,0.0,41.0,1
2023-09-05,2,9,11.0,False,,0,,0,1,41.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,8.100000023841858,14.212500095367432,0.0,False,0.0,0.0,0.0,114.0,0
2023-09-06,3,9,11.06,False,,0,,0,1,114.0,0.0,0.0,0.0,0.0,25.0,0,0,0,17.25,9.287500023841858,17.174999952316284,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-07,4,9,11.12,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0.0,7.125,13.150000214576721,0.0,False,0.0,0.0,0.0,75.0,1
2023-09-08,5,9,11.19,False,,0,,0,2,75.0,0.0,0.0,0.0,0.0,20.0,1,0,0,0.0,8.31249988079071,13.787500143051147,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-09,6,9,11.25,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.387499928474426,11.162500023841858,0.0,False,0.0,0.0,2.0,113.0,0
2023-09-10,7,9,11.32,False,,0,,0,1,113.0,0.0,0.0,2.0,0.0,33.0,0,0,0,0.0,9.787499904632568,11.299999952316284,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-11,1,9,11.38,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0,0.0,7.837500035762787,12.212500095367432,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-12,2,9,11.45,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.437500059604645,14.350000143051147,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-13,3,9,11.51,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,1.75,11.537499904632568,17.487500429153442,1.2,False,0.0,0.0,0.0,0.0,0
2023-09-14,4,9,11.58,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,37.75,9.187499940395355,17.662500143051147,2.5,False,0.0,0.0,0.0,0.0,0
2023-09-15,5,9,11.64,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,93.75,7.400000035762787,16.387500405311584,0.1,False,0.0,0.0,0.0,33.0,0
2023-09-16,6,9,11.71,False,,0,,0,1,33.0,0.0,0.0,0.0,0.0,0.0,0,0,0,71.0,7.012499928474426,14.637500166893005,0.0,False,0.0,0.0,0.0,130.0,0
2023-09-17,7,9,11.77,False,,0,,0,1,130.0,0.0,0.0,0.0,0.0,6.0,0,1,0,0.0,9.387499928474426,14.137499928474426,0.0,False,0.0,0.0,0.0,123.0,0
2023-09-18,1,9,11.84,False,,0,,0,1,123.0,0.0,0.0,0.0,0.0,17.0,0,1,0,0.0,8.587500035762787,14.387499928474426,0.0,False,0.0,0.0,0.0,31.0,0
2023-09-19,2,9,11.9,False,,0,,0,1,31.0,0.0,0.0,0.0,0.0,30.0,0,0,0,1.375,13.962500095367432,17.950000047683716,0.1,False,0.0,0.0,1.0,113.0,0
2023-09-20,3,9,11.97,False,,0,,0,1,113.0,0.0,0.0,1.0,0.0,0.0,0,0,0,27.625,6.225000023841858,16.200000047683716,0.0,,0.0,0.0,0.0,183.0,0
2023-09-21,4,9,12.03,False,,0,,0,2,183.0,0.0,0.0,0.0,3.0,0.0,0,0,0,0.0,10.924999833106995,15.975000143051147,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-22,5,9,12.1,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11.337500214576721,16.899999976158142,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-23,6,9,12.16,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0.0,10.474999904632568,17.637499928474426,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-24,7,9,12.23,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.6499998569488525,16.074999809265137,0.0,False,0.0,0.0,0.0,55.0,0
2023-09-25,1,9,12.29,False,,0,,0,1,55.0,0.0,0.0,0.0,0.0,19.0,0,0,2,0.0,8.350000023841858,16.625,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-26,2,9,12.36,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0.0,6.637499988079071,14.237500071525574,0.0,False,0.0,0.0,0.0,51.0,2
2023-09-27,3,9,12.42,False,,0,,0,2,51.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.0,8.9375,12.337499976158142,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-28,4,9,12.49,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,44.0,0,0,0,0.0,9.987499952316284,13.75,0.0,False,0.0,0.0,0.0,0.0,0
2023-09-29,5,9,12.55,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,7.274999976158142,14.525000095367432,0.0,False,0.0,0.0,0.0,64.0,1
2023-09-30,6,9,12.62,False,,0,,0,1,64.0,0.0,0.0,0.0,0.0,40.0,1,0,0,0.0,8.537499904632568,14.400000095367432,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-01,7,10,12.68,False,День захисників і захисниць,2,,0,0,0.0,0.0,0.0,0.0,0.0,30.0,0,0,0,12.75,10.037499904632568,11.450000047683716,0.0,False,0.0,0.0,0.0,41.0,0
2023-10-02,1,10,12.75,False,,0,,0,1,41.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0.375,6.362499952316284,8.662500023841858,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-03,2,10,12.81,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0.0,14.387500047683716,12.475000023841858,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-04,3,10,12.88,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,10.25,12.112499952316284,11.524999856948853,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-05,4,10,12.94,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,16.625,17.412500023841858,13.3125,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-06,5,10,13.0,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0.25,11.612500071525574,7.837499976158142,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-07,6,10,13.07,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.625,20.325000047683716,12.737499952316284,2.1,False,0.0,0.0,0.0,0.0,0
2023-10-08,7,10,13.13,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,49.625,25.72499990463257,5.862500071525574,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-09,1,10,13.2,False,,0,,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,7.875,11.587500095367432,4.024999976158142,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-10,2,10,13.26,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,36.0,0,0,0,3.25,6.28750005364418,1.4375000335276127,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-11,3,10,13.32,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,36.875,22.924999952316284,10.837500095367432,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-12,4,10,13.39,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,14.875,14.725000023841858,14.824999809265137,1.7,False,0.0,0.0,0.0,0.0,0
2023-10-13,5,10,13.45,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,10.212500035762787,8.999999761581421,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-14,6,10,13.51,False,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.25,18.237500071525574,15.74999988079071,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-15,7,10,13.58,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,76.0,13.862499952316284,8.537499964237213,9.900001,False,0.0,0.0,1.0,0.0,0
2023-10-16,1,10,13.64,True,,0,,0,0,0.0,0.0,0.0,1.0,0.0,12.0,0,0,0,48.625,18.600000143051147,5.662500023841858,0.3,False,0.0,0.0,0.0,0.0,0
2023-10-17,2,10,13.7,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,11.274999976158142,3.387500047683716,0.0,False,0.0,0.0,0.0,70.0,0
2023-10-18,3,10,13.76,True,,0,,0,1,70.0,0.0,0.0,0.0,0.0,0.0,0,0,0,76.75,11.587499856948853,6.250000059604645,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-19,4,10,13.82,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,19.5,9.587500095367432,8.337499976158142,2.0,False,0.0,0.0,0.0,0.0,0
2023-10-20,5,10,13.88,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,21.125,7.000000059604645,12.362500071525574,1.3,False,0.0,0.0,0.0,0.0,0
2023-10-21,6,10,13.94,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3.25,15.537499904632568,8.624999940395355,0.0,False,0.0,0.0,2.0,0.0,0
2023-10-22,7,10,14.01,True,,0,,0,0,0.0,0.0,0.0,2.0,1.0,0.0,0,0,0,0.25,14.950000166893005,14.612499952316284,0.0,True,1.0,0.0,2.0,49.0,0
2023-10-23,1,10,14.07,True,,0,,0,1,49.0,1.0,0.0,2.0,0.0,0.0,0,0,0,2.375,13.900000095367432,9.837500095367432,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-24,2,10,14.13,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,13.75,11.550000011920929,7.499999940395355,0.0,False,0.0,0.0,2.0,0.0,0
2023-10-25,3,10,14.19,True,,0,,0,0,0.0,0.0,0.0,2.0,0.0,11.0,0,0,0,77.875,11.024999976158142,11.900000214576721,1.9,False,0.0,0.0,0.0,0.0,0
2023-10-26,4,10,14.24,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,32.25,11.4375,11.362499952316284,5.8999996,False,0.0,0.0,0.0,0.0,0
2023-10-27,5,10,14.3,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,20.625,15.512500166893005,13.462499976158142,5.9,False,0.0,0.0,0.0,66.0,0
2023-10-28,6,10,14.36,True,,0,,0,1,66.0,0.0,0.0,0.0,0.0,0.0,0,0,0,97.66666666666667,11.688888867696127,9.455555650922987,0.0,False,0.0,0.0,0.0,56.0,0
2023-10-29,7,10,14.42,True,,0,,0,0,56.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.375,14.537500262260437,9.299999833106995,0.0,False,0.0,0.0,2.0,0.0,0
2023-10-30,1,10,14.48,True,,0,,0,0,0.0,0.0,0.0,2.0,0.0,12.0,0,0,0,0.75,12.037500023841858,11.99999988079071,0.0,False,0.0,0.0,0.0,0.0,0
2023-10-31,2,10,14.53,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15.0,18.125,13.262499928474426,0.0,False,0.0,0.0,1.0,51.0,0
2023-11-01,3,11,14.59,True,,0,,0,2,51.0,0.0,0.0,1.0,0.0,0.0,0,0,0,50.125,12.725000143051147,8.400000035762787,0.0,False,0.0,0.0,0.0,0.0,0
2023-11-02,4,11,14.65,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,9.262499928474426,5.449999988079071,0.0,False,0.0,0.0,4.0,0.0,0
2023-11-03,5,11,14.7,True,,0,,0,0,0.0,0.0,0.0,4.0,0.0,0.0,0,0,0,100.0,20.47499990463257,10.462499737739563,0.70000005,False,0.0,0.0,0.0,0.0,0
2023-11-04,6,11,14.76,True,,0,День єдності,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,84.125,22.012499928474426,14.175000190734863,24.0,False,0.0,0.0,0.0,150.0,0
2023-11-05,7,11,14.81,True,,0,,0,1,150.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15.5,17.049999475479126,11.550000190734863,1.6,False,0.0,0.0,0.0,0.0,0
2023-11-06,1,11,14.86,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0.0,17.71250009536743,8.487500071525574,0.0,False,0.0,0.0,0.0,87.0,1
2023-11-07,2,11,14.92,True,,0,,0,1,87.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,9.087499916553497,6.887500047683716,0.0,False,0.0,0.0,0.0,0.0,0
2023-11-08,3,11,14.97,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,15.5,12.850000023841858,5.562500059604645,0.0,False,0.0,0.0,0.0,40.0,0
2023-11-09,4,11,15.02,True,,0,,0,1,40.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.125,7.487499952316284,2.5,0.0,False,0.0,0.0,0.0,90.0,1
2023-11-10,5,11,15.07,True,,0,,0,1,90.0,0.0,0.0,0.0,1.0,0.0,1,0,0,10.375,21.074999809265137,7.837500035762787,0.0,True,1.0,1.0,2.0,268.0,0
2023-11-11,6,11,15.12,True,,0,,0,2,268.0,1.0,1.0,2.0,1.0,31.0,0,0,0,100.0,6.9375,8.400000214576721,7.1000004,,0.0,0.0,0.0,207.0,0
2023-11-12,7,11,15.17,True,,0,,0,1,207.0,0.0,0.0,0.0,0.0,0.0,0,0,0,90.875,21.8125,6.074999988079071,0.0,False,0.0,0.0,0.0,0.0,0
2023-11-13,1,11,15.22,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.125,11.899999976158142,2.2124999910593033,0.0,False,0.0,0.0,0.0,12.0,0
2023-11-14,2,11,15.27,True,,0,,0,1,12.0,0.0,0.0,0.0,0.0,9.0,0,0,0,47.875,16.675000190734863,6.512499988079071,0.0,False,0.0,0.0,0.0,177.0,0
2023-11-15,3,11,15.31,True,,0,,0,2,177.0,0.0,0.0,0.0,0.0,0.0,0,0,0,57.625,12.475000023841858,6.812499940395355,1.2,False,0.0,0.0,0.0,142.0,1
2023-11-16,4,11,15.36,True,,0,,0,2,142.0,0.0,0.0,0.0,0.0,18.0,1,0,0,63.625,14.6875,1.0999999977648258,0.3,False,0.0,0.0,1.0,0.0,0
2023-11-17,5,11,15.4,True,,0,,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,92.75,11.125,2.0999999791383743,0.0,True,1.0,0.0,2.0,114.0,0
2023-11-18,6,11,15.45,True,,0,,0,2,114.0,1.0,0.0,2.0,0.0,38.0,0,0,0,97.5,14.550000071525574,-1.124999986961484,0.0,True,2.0,1.0,2.0,190.0,0
2023-11-19,7,11,15.49,True,,0,,0,2,190.0,2.0,1.0,2.0,0.0,20.0,0,0,0,99.75,12.212499976158142,-2.224999949336052,0.0,False,0.0,0.0,0.0,0.0,0
2023-11-20,1,11,15.53,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.625,6.862499952316284,-5.112500011920929,0.0,False,0.0,0.0,2.0,0.0,0
2023-11-21,2,11,15.58,True,,0,,0,0,0.0,0.0,0.0,2.0,0.0,10.0,0,0,0,100.0,10.325000047683716,-1.3250000178813934,2.2,False,0.0,0.0,2.0,0.0,0
2023-11-22,3,11,15.62,True,,0,,0,0,0.0,0.0,0.0,2.0,1.0,14.0,0,0,0,96.0,10.237500011920929,-6.049999952316284,0.0,False,0.0,0.0,0.0,0.0,0
2023-11-23,4,11,15.65,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,91.5,30.72499990463257,2.9124999940395355,3.3999999,False,0.0,0.0,0.0,0.0,0
2023-11-24,5,11,15.69,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2.125,16.625,-0.8750000074505806,0.0,True,5.0,1.0,1.0,368.0,0
2023-11-25,6,11,15.73,True,,0,,0,1,368.0,5.0,1.0,1.0,0.0,0.0,0,0,0,33.875,4.837499976158142,-2.862500011920929,0.0,True,1.0,0.0,0.0,231.0,0
2023-11-26,7,11,15.77,True,,0,,0,2,231.0,1.0,0.0,0.0,0.0,9.0,0,0,0,99.25,32.02500009536743,-2.6749999672174454,4.3,False,0.0,0.0,0.0,0.0,0
2023-11-27,1,11,15.8,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,38.0,18.537500143051147,-5.112499952316284,0.0,False,0.0,0.0,0.0,102.0,0
2023-11-28,2,11,15.83,True,,0,,0,1,102.0,0.0,0.0,0.0,0.0,0.0,0,0,0,90.75,23.21250009536743,0.9500000029802322,8.299999,False,0.0,0.0,3.0,70.0,1
2023-11-29,3,11,15.87,True,,0,,0,2,70.0,0.0,0.0,3.0,0.0,0.0,1,0,0,48.625,22.774999856948853,-4.174999952316284,0.0,False,0.0,0.0,1.0,8.0,0
2023-11-30,4,11,15.9,True,,0,,0,1,8.0,0.0,0.0,1.0,1.0,20.0,0,0,0,50.75,13.412499904632568,-1.762499988079071,2.3000002,True,1.0,0.0,0.0,105.0,1
2023-12-01,5,12,15.93,True,,0,,0,2,105.0,1.0,0.0,0.0,0.0,25.0,1,0,0,77.875,4.562499970197678,-1.9874999672174454,0.3,False,0.0,0.0,0.0,27.0,0
2023-12-02,6,12,15.96,True,,0,,0,0,27.0,0.0,0.0,0.0,0.0,11.0,0,0,0,100.0,11.800000071525574,-0.22500000335276127,1.0,False,0.0,0.0,0.0,100.0,1
2023-12-03,7,12,15.98,True,,0,,0,1,100.0,0.0,0.0,0.0,1.0,12.0,1,0,0,92.125,12.449999928474426,-3.3624999821186066,0.2,False,0.0,0.0,2.0,109.0,0
2023-12-04,1,12,16.01,True,,0,,0,2,109.0,0.0,0.0,2.0,1.0,23.0,0,0,0,75.5,10.675000071525574,-3.8874999582767487,0.0,False,0.0,0.0,0.0,0.0,0
2023-12-05,2,12,16.03,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,100.0,14.575000166893005,-2.4874999821186066,2.6,False,0.0,0.0,1.0,0.0,0
2023-12-06,3,12,16.06,True,День Збройних Сил,2,,0,0,0.0,0.0,0.0,1.0,0.0,48.0,0,0,0,4.0,9.200000047683716,-7.5625,0.0,False,0.0,0.0,0.0,108.0,0
2023-12-07,4,12,16.08,True,,0,,0,1,108.0,0.0,0.0,0.0,0.0,18.0,0,0,0,100.0,10.100000023841858,-3.0750000178813934,1.3,True,0.0,1.0,0.0,170.0,1
2023-12-08,5,12,16.1,True,,0,,0,2,170.0,0.0,1.0,0.0,1.0,0.0,1,0,0,99.625,4.975000023841858,-3.8124999403953552,0.0,,0.0,0.0,0.0,0.0,0
2023-12-09,6,12,16.12,True,,0,,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,100.0,4.912499904632568,-5.074999928474426,0.0,False,0.0,0.0,0.0,68.0,1
2023-12-10,7,12,16.13,True,,0,,0,1,68.0,0.0,0.0,0.0,0.0,0.0,1,0,0,100.0,10.637500047683716,-1.9749999940395355,0.0,True,0.0,1.0,0.0,46.0,0
